Student_ID,First_Name,Last_Name,Gender,Age,Grade,Math_Score,English_Score,Science_Score,Attendance_Percentage,City,State,
425,Thomas,Stephenson,Female,11,5th,17,46,89,80.59,New Bruceland,Delaware,
426,Michael,Bean,Other,15,9th,45,50,26,92.22,New Cory,Missouri,
427,Brandon,Porter,Other,18,7th,20,48,66,65.7,Montgomeryside,Nebraska,
428,Shannon,Wolf,Other,15,10th,6,21,18,86.37,Hollandville,Arizona,
429,Tina,Norman,Other,15,6th,34,60,71,89.73,North Lisastad,Missouri,
430,Timothy,Atkins,Other,12,10th,46,56,94,88.69,New Kristine,Nevada,
431,Annette,Mccarthy,Female,18,5th,53,54,63,71.29,Port Sandramouth,Delaware,
432,Richard,Porter,Male,11,11th,81,64,17,84.6,Amberberg,New York,
433,Michael,Gordon,Male,6,7th,45,78,28,69.99,Markfurt,California,
434,Christopher,Andrews,Female,16,4th,6,94,86,70.03,Sandrafurt,Nevada,
435,Keith,Ryan,Male,10,7th,37,55,81,89.2,Stevensonside,Wyoming,
436,Laura,Castillo,Male,18,9th,37,97,19,72.04,Amberport,Utah,
437,Ricky,Jones,Other,13,9th,67,19,38,88.42,New Thomas,New York,
438,Philip,Holland,Other,13,8th,81,61,80,78.49,East Garrettside,Massachusetts,
439,Ashley,Pittman,Other,9,3rd,9,2,39,83.63,Judychester,Colorado,
440,Leonard,Williams,Male,11,6th,65,97,92,80.68,North Timothyland,West Virginia,
441,Erica,Duncan,Other,14,9th,24,48,0,99.51,Berrymouth,Kentucky,
442,Timothy,Lee,Female,12,9th,98,54,62,70.67,Philipshire,Illinois,
443,Andrew,Patterson,Male,12,8th,80,10,79,95.98,South Shelley,Alaska,
444,Thomas,Knight,Male,8,5th,23,97,88,73.12,South Stacyview,Louisiana,
445,Thomas,Carlson,Other,16,5th,97,38,25,74.99,Lake Jessica,Mississippi,
446,Rachel,Torres,Female,15,10th,12,76,14,65.81,South Melissa,Iowa,
447,Michael,Townsend,Other,16,6th,76,68,8,89.46,Robertbury,South Dakota,
448,Michelle,Jones,Other,12,12th,96,19,0,94.03,Maryland,Nebraska,
449,David,Stephenson,Male,7,7th,21,70,19,89.92,Hollyton,Iowa,
450,Kim,Martin,Male,18,12th,69,93,77,91.99,Williamshaven,Idaho,
451,Jeremy,Mcdonald,Other,15,3rd,41,22,15,85.28,Port Joanna,North Carolina,
452,Lawrence,Morris,Male,10,11th,40,32,66,91.77,Michaelhaven,South Carolina,
453,Donald,West,Male,18,2nd,87,48,12,99.18,Ashleyberg,Missouri,
454,Austin,Webster,Male,9,12th,38,59,31,60.57,Port Allisonborough,South Dakota,
455,Stephanie,Johnson,Other,17,4th,34,39,26,85.39,Christopherland,Hawaii,
456,Russell,Walters,Male,7,8th,87,58,13,93.42,Port Stacyburgh,Massachusetts,
457,David,Powell,Other,7,12th,89,36,60,69.51,East Brian,Oregon,
458,Andrew,Smith,Male,10,3rd,88,48,3,75.87,New Davidchester,Florida,
459,Jason,Johnson,Female,8,2nd,46,71,64,60.47,Westfort,California,
460,Kathryn,Castro,Male,12,4th,12,77,56,79.23,Gonzalezmouth,Hawaii,
461,Victor,Harris,Other,17,9th,68,61,50,94.31,Anthonyberg,Wisconsin,
462,Angela,Edwards,Male,18,7th,74,9,7,67.51,Morganshire,Virginia,
463,Kendra,Jimenez,Other,16,6th,45,42,15,94.78,East Melanieport,Alabama,
464,Joseph,Miller,Other,8,9th,18,17,38,98.83,West Harry,Indiana,
465,Tracy,Alexander,Male,17,10th,1,91,51,76.23,Jamesberg,Colorado,
466,Danny,Diaz,Other,12,12th,17,60,61,99.71,Wongshire,Idaho,
467,Anthony,Gilmore,Male,11,11th,66,25,23,78.13,Dwaynebury,North Dakota,
468,Lisa,Hudson,Female,11,12th,36,19,30,70.51,South Brandon,Ohio,
469,Margaret,Abbott,Other,7,1st,47,24,69,77.59,Lake Amy,Indiana,
470,Brian,Miller,Other,7,3rd,99,0,33,89.8,Salinasville,Arkansas,
471,Carol,Escobar,Other,6,7th,62,1,78,86.22,Lewismouth,Alaska,
472,Joseph,Massey,Other,10,11th,52,64,87,80.58,West Kevin,Wisconsin,
473,Gary,Oneal,Female,13,1st,43,93,56,73.49,Port Robyn,New Mexico,
474,Justin,Hines,Female,11,2nd,20,92,84,99.87,Port Kevin,Maryland,
475,Corey,Rodriguez,Male,18,3rd,13,47,78,67.45,West Brandon,North Carolina,
476,Eric,Allen,Other,10,8th,27,62,15,73.64,North Cody,New Hampshire,
477,Victoria,Lopez,Other,7,10th,19,51,55,94.88,Patrickhaven,New York,
478,Adam,Wilson,Female,8,7th,64,53,18,90.88,Perezmouth,Utah,
479,Kelly,Finley,Male,7,2nd,28,50,81,78.25,Campbellview,Kansas,
480,Jessica,Spencer,Female,8,2nd,24,95,2,63.86,South Stanleyville,Massachusetts,
481,Scott,Martin,Female,12,5th,71,47,23,94.25,Miguelton,Michigan,
482,Jason,Barker,Male,13,4th,78,49,18,90.53,Braunfort,Missouri,
483,Douglas,Smith,Other,14,6th,88,62,95,70.51,North Christopherton,Louisiana,
484,Tara,Richardson,Other,14,2nd,67,39,84,91.28,West Johntown,South Carolina,
485,Tina,Hernandez,Female,14,10th,68,82,30,77.06,Paulaburgh,North Dakota,
486,Sharon,Eaton,Female,12,1st,91,75,21,61.02,West Brianville,Mississippi,
487,Erin,King,Female,7,12th,70,9,65,81.73,Penaland,Hawaii,
488,Thomas,Lopez,Male,6,7th,89,52,94,63.78,East Anthony,Nevada,
489,Caitlin,Anderson,Male,7,7th,96,4,89,99,Marcusfort,Virginia,
490,Rachel,Mitchell,Female,11,10th,14,15,69,93.2,Port Scott,Connecticut,
491,Jennifer,Henderson,Other,14,11th,53,49,25,64.81,Jonesfort,Louisiana,
492,William,Brown,Other,7,9th,58,72,60,88.51,Carlland,Louisiana,
493,April,Ellis,Male,15,5th,9,20,61,65.05,Brianfurt,Vermont,
494,Veronica,Jackson,Male,15,12th,14,24,37,73.9,Port Saraview,New Hampshire,
495,Caleb,Bryant,Other,18,10th,16,97,37,78.1,North Shanemouth,Mississippi,
496,Christopher,Dunn,Male,11,1st,2,55,85,82.13,East James,New Mexico,
497,Alan,Jones,Other,12,3rd,61,32,12,97.58,Glovermouth,Florida,
498,Kenneth,Moore,Female,6,11th,44,98,75,98.65,Valeriehaven,Alabama,
499,James,James,Male,10,8th,39,96,63,98.87,Bakerville,Alabama,
500,Karen,Ayala,Female,12,8th,88,92,47,67.3,North Christianborough,Alabama,
501,Bryce,Castro,Male,12,1st,46,44,85,92.8,North Tyler,Oregon,
502,Elizabeth,Scott,Male,18,4th,17,65,35,95.42,New Kimberly,Utah,
503,Stephanie,Diaz,Female,7,11th,56,90,50,80.44,Lake James,Kentucky,
504,Jose,Fox,Female,17,9th,76,62,49,65.67,New Rebecca,Minnesota,
505,Janice,Wagner,Male,14,5th,66,81,89,87.22,Lake Allison,Illinois,
506,Desiree,Jackson,Female,9,4th,97,88,13,91.04,Rogerport,Michigan,
507,Monique,Ramirez,Other,15,1st,43,47,59,67.95,Jacksontown,North Carolina,
508,Lisa,Farley,Other,14,10th,22,89,53,89.78,Laurenhaven,Hawaii,
509,Edwin,Hurst,Female,8,9th,90,7,54,81.02,Karenberg,Oregon,
510,Alexis,Humphrey,Other,16,9th,38,83,18,91.2,Nathanmouth,Iowa,
511,Charles,Huber,Other,12,12th,3,49,3,82.52,Henrybury,Nevada,
512,Michael,Hall,Other,8,4th,95,54,36,81.22,Fergusonberg,New Hampshire,
513,Shelby,Jenkins,Male,8,10th,15,94,58,61.88,Jamieton,Arizona,
514,Tonya,Wu,Other,10,3rd,28,31,15,81.33,Bethville,Maryland,
515,Gregory,Walker,Other,10,11th,16,31,72,81.58,Ernestmouth,Wisconsin,
516,Melissa,Perez,Female,10,1st,88,61,49,87.75,Wardburgh,Maryland,
517,Christian,Sanchez,Other,13,6th,18,4,1,99.89,South Jenniferville,Alaska,
518,Jessica,Lopez,Male,8,4th,88,46,74,66.67,Port Christy,Michigan,
519,Chelsea,Zuniga,Male,7,11th,29,80,38,66.35,East Kevin,Illinois,
520,Maria,Sanchez,Female,8,1st,39,90,4,87.22,South Susanhaven,Connecticut,
521,Thomas,Johnson,Male,12,3rd,16,86,82,85.4,North Shawnland,California,
522,Tina,Mcgee,Male,10,2nd,26,3,83,94.36,Bucktown,Missouri,
523,Cynthia,Berg,Other,12,5th,16,89,84,69.05,Batestown,Washington,
524,Leslie,Marshall,Other,10,7th,10,85,79,97.23,South Colin,Connecticut,
525,Zachary,Davis,Male,13,6th,54,82,56,88.64,Jamesside,Texas,
526,Kelsey,Greene,Female,18,11th,88,18,5,81.63,West Michael,Kentucky,
527,Frank,Scott,Female,7,7th,97,33,45,98.21,Campbellbury,Pennsylvania,
528,Patrick,Vazquez,Other,11,7th,100,77,17,76.96,Wilsonville,Tennessee,
529,Jade,Stevens,Male,10,10th,14,58,59,68.09,East Ryan,New York,
530,Patrick,Hartman,Other,9,4th,9,87,92,61.96,Calderonberg,Delaware,
531,Jonathan,Lee,Female,17,9th,2,18,58,98.77,East Jessica,Florida,
532,Jimmy,Ryan,Male,16,1st,99,32,35,76.03,Lake Kentborough,Wyoming,
533,Traci,Clark,Other,13,12th,61,31,1,75.59,Lake Steventon,Arizona,
534,Corey,Webb,Other,15,12th,96,77,20,80.87,Oliviafurt,Utah,
535,Morgan,Wagner,Female,15,2nd,55,74,45,76.85,East Heathermouth,Tennessee,
536,Bryan,Miller,Other,9,2nd,5,84,64,79.06,Stokesfort,New York,
537,Sarah,Rodriguez,Female,13,9th,25,20,64,72.88,Lambertfurt,North Dakota,
538,Darrell,Weeks,Female,7,5th,13,1,26,88.86,Matthewland,West Virginia,
539,Taylor,Thompson,Male,8,12th,4,14,44,72,North Joel,Hawaii,
540,Brittany,Arnold,Male,10,9th,84,98,90,62.99,New Elizabethburgh,Kansas,
541,Jodi,Watson,Other,6,10th,65,11,67,88.33,Williamberg,Nevada,
542,Shannon,Moore,Female,12,6th,75,82,49,86.72,Oscarfort,Illinois,
543,Deanna,Moreno,Female,11,6th,7,91,65,68.35,East Antonio,Oregon,
544,Luke,Shannon,Male,15,5th,60,49,8,89.34,Cohenmouth,Oregon,
545,Dave,Weaver,Male,12,4th,15,50,22,83.76,South Janetland,Arkansas,
546,Christopher,Zimmerman,Female,18,10th,32,90,83,62.67,Simpsonshire,Washington,
547,Carlos,Osborn,Male,11,4th,5,75,19,90.21,North Christinemouth,Wyoming,
548,Kimberly,Hall,Other,13,8th,8,10,45,65.61,Port Brucemouth,New Hampshire,
549,Timothy,Williams,Female,11,7th,38,66,83,79.24,Port Melissafort,Ohio,
550,Michael,King,Male,12,10th,85,24,92,66.41,East Annette,New Mexico,
551,Jamie,Gill,Other,16,1st,1,54,72,98.88,New Charlene,Missouri,
552,Larry,Luna,Female,15,5th,96,21,43,99.06,West Maria,California,
553,Margaret,Moore,Other,8,3rd,12,54,58,99.13,Jackmouth,Maryland,
554,Amanda,Walsh,Other,10,7th,100,32,91,75.65,North Pamela,New York,
555,Matthew,Perez,Female,11,9th,15,88,100,66.38,South Emilyport,Mississippi,
556,Alexander,Berry,Other,15,2nd,77,38,17,76.76,Jaredfurt,New Jersey,
557,Ryan,Davila,Male,17,9th,26,64,35,83.66,Wendyton,Utah,
558,Stephanie,Orozco,Male,9,2nd,75,68,100,69.94,Port Christopher,Kentucky,
559,Kelly,Donovan,Male,13,9th,25,84,97,74.02,Weaverchester,Wisconsin,
560,Kathleen,Phillips,Other,11,5th,23,48,84,69.05,Tamarastad,Colorado,
561,William,Shah,Male,8,6th,85,75,38,97.96,Lake Tracyland,Indiana,
562,Michele,Obrien,Other,12,2nd,44,39,50,65.62,Kevinfort,Arkansas,
563,Robert,Walter,Male,11,9th,3,93,8,76.06,Port Kevin,New Mexico,
564,Christopher,Bishop,Female,10,5th,11,52,82,89.04,Robersonfurt,South Dakota,
565,Dean,Kelly,Other,17,9th,18,96,61,83.44,West Alice,Texas,
566,Douglas,Alvarez,Other,17,10th,95,93,48,86.89,Madisonshire,Tennessee,
567,Mark,Lopez,Male,16,5th,35,11,60,68.23,East Alexandra,Nevada,
568,Joy,Hunt,Female,13,12th,74,13,77,65.7,East Maria,Kentucky,
569,Krista,Merritt,Male,15,8th,44,81,84,71.02,New Ethanfort,Kansas,
570,Nicole,Baker,Male,18,7th,45,73,23,73.1,Martinezberg,South Dakota,
571,Anita,Lloyd,Female,9,10th,20,99,73,85.47,West David,New York,
572,John,Collins,Female,11,8th,64,44,90,80.82,West Stacy,South Carolina,
573,Heather,Eaton,Male,12,4th,99,18,64,80.97,Port Brittanyfort,Colorado,
574,Ethan,Bond,Female,10,6th,93,34,99,90.87,Smithborough,Iowa,
575,Anthony,Roberson,Male,18,8th,78,95,84,83.94,New Johnnyport,New Mexico,
576,Bianca,Mendez,Other,12,11th,30,26,67,69.29,Scottport,Pennsylvania,
577,Ruth,Juarez,Male,11,8th,64,95,33,77.53,West Malikmouth,Florida,
578,Destiny,Mendez,Other,7,10th,72,50,16,92.89,Wolfefurt,New Jersey,
579,Richard,Smith,Male,15,1st,8,89,89,81.65,Ingramport,Ohio,
580,Stephen,Hernandez,Female,9,8th,12,39,41,84.4,Richardview,Massachusetts,
581,Michael,Arnold,Other,15,2nd,74,0,75,66.15,Andrewberg,North Carolina,
582,Nicole,Williams,Female,14,5th,97,21,74,95.21,Carsonton,Florida,
583,Julie,Ellis,Other,8,2nd,1,62,44,90.17,New Karenmouth,Nebraska,
584,Anthony,Ray,Other,16,7th,67,0,74,88.8,Lake Coreyburgh,Louisiana,
585,Ashley,Meza,Male,18,11th,27,12,79,95.01,Port Tamara,Idaho,
586,Breanna,Cain,Male,14,4th,91,8,51,97.98,Graceton,New Mexico,
587,Amanda,Jones,Male,6,11th,24,99,8,61.64,Harperview,Tennessee,
588,Antonio,Baker,Male,17,12th,36,89,5,93.52,New Jessicahaven,Connecticut,
589,Cody,Wheeler,Female,13,4th,21,53,3,70.22,New Curtis,Oklahoma,
590,Cory,Palmer,Male,17,6th,96,67,93,85.08,Jesseview,Hawaii,
591,Amber,Alexander,Male,9,7th,68,53,20,77.04,Lake Kenneth,Louisiana,
592,Michael,Davis,Other,13,6th,0,83,29,66.74,Port Sethmouth,New Mexico,
593,Gary,Henry,Female,18,9th,92,36,12,88.39,Palmerton,Maryland,
594,Diana,Parker,Female,10,9th,12,93,85,94.62,Sarahstad,Kentucky,
595,Jessica,Colon,Other,17,1st,27,55,13,79.49,Port Richardfurt,Minnesota,
596,Michael,Murphy,Other,7,12th,64,21,63,71.64,Lake Erinmouth,Connecticut,
597,Emily,Kelly,Male,18,5th,90,22,86,80.91,Housefort,South Dakota,
598,Kelly,Kelly,Female,18,4th,60,47,60,63.54,Micheleview,Florida,
599,Gavin,Ballard,Male,12,5th,46,23,41,89.27,Georgemouth,Texas,
600,Kimberly,Davis,Other,16,2nd,89,90,97,98.39,North Paul,Arkansas,
601,Courtney,Miller,Male,13,7th,75,17,29,94.6,East Joshuashire,Oklahoma,
602,Connie,Webb,Female,8,11th,23,25,98,69.65,Nancyfort,Kansas,
603,Darryl,Martin,Male,16,12th,56,62,93,94,New Joanhaven,Connecticut,
604,Jessica,Martin,Female,10,6th,86,23,30,79.78,Grahamfort,California,
605,Cassandra,Smith,Male,9,2nd,13,64,13,88.06,West Kevinberg,Arizona,
606,Karl,Coleman,Male,10,9th,23,14,22,77.3,Coxview,Illinois,
607,Samantha,Schmidt,Female,16,3rd,45,57,93,62.27,Huangfurt,Alaska,
608,Philip,Barker,Female,8,8th,48,72,49,64.21,Parkschester,Vermont,
609,Alicia,Baker,Female,17,6th,54,27,96,90.8,Huntbury,California,
610,Connie,Jones,Male,12,6th,27,23,53,93.69,Brianberg,Iowa,
611,Mark,Myers,Male,18,4th,65,25,8,89.3,Lake Danielhaven,South Carolina,
612,Jessica,Lamb,Male,12,10th,29,7,7,96.19,New Sandra,Colorado,
613,Christopher,Strickland,Other,7,5th,52,95,78,85.61,West Shawn,Delaware,
614,Ronald,Romero,Male,13,3rd,14,23,32,73.15,Pachecoport,South Carolina,
615,Rebecca,Torres,Female,15,12th,97,97,14,86.68,Dannyfurt,Oregon,
616,Mark,Lopez,Female,13,11th,40,24,4,70.05,Lake Bonnie,New Mexico,
617,Kristen,Allen,Female,15,4th,15,33,95,74.27,Brandonbury,South Carolina,
618,Kirsten,Hamilton,Male,12,8th,59,52,9,60.52,North Cynthiastad,California,
619,Jennifer,Wilcox,Female,14,12th,14,56,56,88.52,Hannahview,Connecticut,
620,Crystal,Khan,Female,14,4th,66,80,97,79.42,West Curtis,Oregon,
621,Karen,Mullins,Other,17,4th,17,79,47,83.43,Mortonhaven,Virginia,
622,Anthony,Sweeney,Other,12,12th,63,13,77,68.86,Prestonside,Kentucky,
623,Carolyn,Brown,Female,14,4th,97,81,80,77.35,Perkinsport,South Carolina,
624,Harold,Wilson,Other,6,5th,46,21,3,70.63,North Lisafort,Arkansas,
625,Caleb,Hansen,Other,18,4th,90,10,22,99.89,Alexchester,West Virginia,
626,Daniel,Carter,Female,11,4th,36,37,41,93.05,New Traciefort,Mississippi,
627,Valerie,Webb,Male,17,4th,71,10,13,79.51,Phillipmouth,New Mexico,
628,Angelica,Conway,Male,18,4th,92,48,89,84.27,East Nicoletown,Louisiana,
629,Darrell,White,Female,14,10th,5,15,57,82.62,South Kelseyton,Delaware,
630,Kathryn,Harris,Male,15,6th,10,35,48,84.27,Port April,Kentucky,
631,Maria,Hancock,Other,16,3rd,41,8,17,94.82,Thomashaven,Arkansas,
632,Victoria,Wilson,Female,7,2nd,63,43,81,86.7,New Alexandershire,Washington,
633,Veronica,Harper,Male,7,2nd,14,3,73,61.68,North Seanbury,Vermont,
634,Linda,Stokes,Male,18,2nd,49,74,71,64.31,Lake Zachary,Vermont,
635,Christine,White,Other,9,11th,36,30,25,93.53,Ortizfort,Minnesota,
636,Pam,Hill,Female,16,11th,58,61,25,85.71,Elaineside,Nebraska,
637,Jared,Nguyen,Female,16,8th,76,62,32,63.94,South Adam,Louisiana,
638,Elizabeth,Lopez,Other,11,10th,94,86,62,63.8,Port Timothyside,Virginia,
639,Megan,Morgan,Female,8,1st,39,97,56,98.67,Amyborough,North Carolina,
640,Benjamin,Shepherd,Female,16,9th,87,12,86,69.54,Lisaland,Iowa,
641,Katherine,Turner,Other,15,1st,56,1,36,83.2,Lake Dorothyton,Delaware,
642,Lawrence,Smith,Other,6,8th,28,7,28,88.37,Collinsshire,Oregon,
643,Donald,Smith,Male,15,6th,70,34,25,84.15,Clarkland,Mississippi,
644,Shawn,Richardson,Female,16,10th,52,96,94,92.61,Jasonstad,Pennsylvania,
645,Matthew,Stanley,Other,16,6th,37,0,20,88.73,Melissaside,South Dakota,
646,Daniel,Adams,Male,16,8th,54,85,55,61.59,South Todd,Montana,
647,Mary,Mason,Female,12,10th,24,74,67,85.88,Lake Karenshire,North Carolina,
648,Holly,Frederick,Male,18,5th,8,5,24,77.61,New Kevin,Utah,
649,Dana,Jackson,Other,11,8th,60,12,11,78.43,West Marymouth,Arkansas,
650,Jeremy,Clark,Female,18,3rd,86,27,74,94.54,Ethanfort,Maine,
651,Nicole,Wilson,Male,12,9th,47,66,3,61.49,Reneeborough,Hawaii,
652,Jill,Montgomery,Other,7,5th,22,0,80,75.95,Mathisville,Nebraska,
653,Taylor,Tucker,Other,6,7th,1,48,85,92.21,West Victoriaberg,Maine,
654,Melissa,Oneal,Other,7,4th,86,77,12,89.78,East Markview,Wisconsin,
655,Rhonda,Parsons,Other,10,10th,62,66,26,77.27,East Jeffreymouth,New York,
656,Angel,Schmitt,Other,9,3rd,86,97,4,96.32,Lake Matthewbury,Missouri,
657,Jeffrey,Perry,Other,14,1st,13,34,17,68.64,New Michelleshire,Alaska,
658,Justin,Brooks,Other,17,9th,50,62,0,67.23,Wandaton,Virginia,
659,Rachel,Mccoy,Male,14,7th,56,60,46,85.22,West Emily,Minnesota,
660,Erica,Lynch,Female,14,8th,66,96,99,73.16,North Jesse,Washington,
661,Caroline,Wong,Female,15,9th,84,43,52,71.69,Jillside,Colorado,
662,Lynn,Lawrence,Male,17,1st,86,77,72,76.49,Lake Austinmouth,Colorado,
663,Nicole,Freeman,Other,15,9th,10,54,69,61.13,Stevensfort,Delaware,
664,Laura,Morton,Female,9,6th,15,43,9,78.26,Port Ian,Virginia,
665,Bailey,Wright,Other,13,7th,18,47,43,95.64,Meyersbury,Oklahoma,
666,Chelsea,Hayes,Female,11,11th,50,87,23,74.34,Ellisbury,New York,
667,Ashley,Barajas,Other,12,3rd,51,43,87,87.32,Thomasmouth,Florida,
668,Vincent,Powell,Male,13,8th,88,40,93,74.1,Jimenezmouth,New Mexico,
669,Destiny,Newman,Other,18,2nd,75,30,93,98.62,North Jeffreytown,Wisconsin,
670,Angela,Miller,Female,16,12th,13,46,82,71.07,East Robinport,Mississippi,
671,Morgan,Woodard,Other,15,9th,94,85,67,91.35,New Mitchellton,California,
672,Robin,Garcia,Female,17,8th,21,51,63,72.98,Leefurt,Maine,
673,Shane,Reid,Other,14,6th,8,48,24,87.96,Port Nicholasberg,Illinois,
674,Emily,Key,Female,8,12th,46,78,26,85.39,Emilyton,South Carolina,
675,Monica,Mills,Female,11,1st,25,7,73,90.74,New Bruce,Wisconsin,
676,Robin,Martin,Female,6,1st,43,45,60,66.42,West Brett,Alaska,
677,Andrew,Wilson,Other,13,11th,25,42,64,82.34,Lake Kristinachester,Ohio,
678,Caleb,Alvarado,Female,7,4th,76,12,45,94.54,Amyview,Kentucky,
679,Kristina,Smith,Other,10,7th,51,0,45,85.93,Leehaven,Delaware,
680,Monica,Waters,Male,12,10th,15,58,79,89.63,Blankenshiptown,Louisiana,
681,Marie,Adams,Male,7,2nd,29,89,71,90.13,Elliottshire,Michigan,
682,Monica,Rivera,Female,7,6th,54,51,17,91.24,West Anna,Mississippi,
683,Reginald,Mason,Other,17,6th,92,92,8,66.88,Port Russell,Rhode Island,
684,Kristina,Hoffman,Female,8,10th,63,17,56,79.99,Rebeccaberg,Oregon,
685,James,Strickland,Other,11,5th,35,3,54,63.55,Brianhaven,Maryland,
686,Charles,Miller,Other,10,3rd,97,77,80,74.07,Scottshire,New York,
687,Jesse,Pham,Male,11,9th,91,15,48,81.53,Kimberlyberg,South Carolina,
688,Cody,Mckay,Other,13,5th,98,67,9,92.21,Nguyenstad,Pennsylvania,
689,Morgan,Barron,Other,18,4th,74,35,72,98.64,Oliverstad,Oregon,
690,Donna,Morales,Female,9,5th,75,89,10,72.66,Toddshire,Florida,
691,Renee,Ibarra,Female,14,8th,34,96,16,72.23,West William,Wyoming,
692,Carol,Price,Other,13,10th,96,31,100,96.57,Woodsville,Nevada,
693,Anne,Gibson,Male,11,6th,82,47,66,63.62,Wileybury,Tennessee,
694,Joseph,Russell,Female,13,6th,51,57,38,76.24,North Nicholas,Texas,
695,Andrew,Meyer,Female,7,3rd,45,79,12,84.87,Territon,South Carolina,
696,Ashley,Gibson,Male,13,8th,60,87,15,85.58,Lake Annastad,Wyoming,
697,Kimberly,Dennis,Female,17,7th,85,84,63,90.26,South Jason,New Mexico,
698,Samuel,Cantrell,Other,17,4th,77,60,29,68.09,New Kyleport,Washington,
699,Mark,Bailey,Other,13,7th,51,65,6,94.24,South Janetberg,Colorado,
700,Brooke,Brown,Other,11,12th,62,52,76,79.42,Richardborough,Illinois,
701,Kevin,Oconnor,Female,7,6th,65,84,69,73.48,Lake Erika,Illinois,
702,David,Boyle,Female,10,6th,35,24,42,77.51,Kristyshire,Indiana,
703,Angel,Gould,Female,6,7th,18,0,2,74.46,Port Ernest,Arizona,
704,Lauren,Glenn,Female,18,5th,98,81,28,66.37,North Michaelland,Nevada,
705,Marcus,Contreras,Other,17,8th,58,41,37,66.74,Butlershire,Washington,
706,Kathryn,Wilson,Male,7,3rd,13,2,32,60.64,Port Joshua,Oregon,
707,Mary,Williams,Other,6,10th,15,81,49,67.59,East Chadfort,Wyoming,
708,Melissa,Jones,Female,11,3rd,32,46,90,72.42,West Ericberg,South Carolina,
709,Ian,Ali,Other,16,10th,62,5,45,80.24,South Lorettamouth,Alabama,
710,Samantha,Gonzalez,Male,7,11th,63,94,8,85.69,New Rachelmouth,Pennsylvania,
711,Ruth,Bates,Other,16,4th,29,41,20,71.85,Torresside,Washington,
712,Samantha,Gillespie,Male,18,2nd,80,86,36,82.4,West Dawn,Indiana,
713,Hannah,Moore,Female,8,12th,17,56,9,67.12,South Taylor,Texas,
714,Drew,Tucker,Other,17,5th,3,29,68,84.74,Lake Codymouth,Wyoming,
715,Deanna,Wood,Other,9,4th,12,77,73,63.04,West Seth,Louisiana,
716,Nicholas,Jones,Other,14,9th,94,62,30,63.73,Jenniferchester,South Dakota,
717,Sean,Guerrero,Other,8,7th,6,51,66,88.47,Christophermouth,Montana,
718,James,Rodriguez,Female,14,7th,8,94,78,96.59,Kellyshire,Nevada,
719,Leslie,Murray,Male,8,4th,63,78,64,86.53,East Shellyborough,Pennsylvania,
720,Michelle,Schultz,Male,11,3rd,86,10,39,94.09,Evansbury,Mississippi,
721,Nichole,Hunt,Other,14,12th,3,44,51,65.83,West Samanthafort,New York,
722,Brittany,Ryan,Female,12,3rd,22,54,79,73.61,Hutchinsonhaven,Maine,
723,Brian,Johnson,Male,13,8th,48,60,7,74.15,West Laura,Illinois,
724,John,Ryan,Male,9,1st,77,84,69,65.32,Lake Mariaside,New Hampshire,
725,Amber,Evans,Male,18,3rd,86,89,89,75.41,Larryhaven,New Mexico,
726,Donald,Barron,Male,12,7th,41,12,14,93.8,West Angelica,Arizona,
727,Michelle,Luna,Male,16,8th,19,93,74,89.45,West Nathanielland,Pennsylvania,
728,Brian,Morales,Male,8,3rd,38,49,60,95.06,Susanburgh,South Carolina,
729,Heather,Barnett,Female,8,11th,79,37,33,91.94,Jacobton,Rhode Island,
730,Shane,Ashley,Other,16,9th,79,77,83,84.54,West Chelseashire,South Dakota,
731,Thomas,Hansen,Male,16,9th,12,24,3,98.83,Cartershire,South Carolina,
732,Tina,Montgomery,Female,12,12th,97,91,4,72.95,Palmermouth,South Dakota,
733,Briana,Ryan,Female,12,6th,9,18,43,68.99,North Kenneth,Nebraska,
734,Regina,Murray,Other,6,8th,84,66,53,93.05,Port Ronaldbury,Indiana,
735,Connor,Reilly,Other,17,5th,96,73,33,69.84,Port Julia,Illinois,
736,James,Shepherd,Male,15,5th,66,100,25,66.2,Linland,South Dakota,
737,Stanley,Garcia,Other,9,9th,98,91,42,99.71,Lake Justin,Iowa,
738,Mary,Grant,Other,13,10th,63,64,97,61.05,Heatherchester,New Mexico,
739,Christopher,Daniel,Female,15,1st,59,4,7,68.98,Lake Margaret,Maine,
740,Jennifer,Gomez,Female,12,7th,25,16,17,87.8,East Brandibury,California,
741,Christina,Davis,Female,12,2nd,37,63,26,68.76,New Terri,Iowa,
